datetime,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,pivothigh,pivotlow,break_pivot_high,break_pivot_low,pivot_high_change,pivot_low_change,rebreak_high,rebreak_low,Equity
2023-06-30 16:00:00,30052.0,30729.5,29908.3,30360.3,155211.239,2023-06-30 19:59:59.999,4717005280.75192,1224519.0,77069.338,2342293959.03046,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-06-30 20:00:00,30360.2,30537.3,30324.4,30460.2,35578.82,2023-06-30 23:59:59.999,1083197029.53936,349948.0,18667.482,568342978.30796,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 00:00:00,30460.2,30527.2,30362.0,30391.2,29778.267,2023-07-01 03:59:59.999,906487595.0298,337072.0,14090.761,428959346.3868,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 04:00:00,30391.2,30462.8,30311.3,30448.1,23531.509,2023-07-01 07:59:59.999,715304827.50278,248735.0,12148.337,369312462.4106,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 08:00:00,30448.1,30589.8,30405.0,30508.5,23695.114,2023-07-01 11:59:59.999,722136655.91486,254535.0,12317.068,375371796.72836,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 12:00:00,30508.5,30668.2,30490.8,30561.5,32888.967,2023-07-01 15:59:59.999,1005597894.8934,385469.0,16873.323,515948191.805,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 16:00:00,30561.5,30626.0,30533.8,30600.5,16091.915,2023-07-01 19:59:59.999,492057069.6179,213670.0,7532.229,230323104.7615,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-01 20:00:00,30600.5,30605.1,30534.3,30573.6,9534.474,2023-07-01 23:59:59.999,291514947.1697,151205.0,4530.532,138521982.4932,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 00:00:00,30573.6,30650.0,30458.0,30505.2,27111.655,2023-07-02 03:59:59.999,828287538.2771,291462.0,12950.019,395686494.2955,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 04:00:00,30505.3,30553.2,30462.1,30504.7,16551.148,2023-07-02 07:59:59.999,504831974.9637,197206.0,8838.391,269586446.8615,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 08:00:00,30504.7,30553.9,30477.0,30537.2,13555.813,2023-07-02 11:59:59.999,413685151.9978,176680.0,7417.287,226362559.1785,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 12:00:00,30537.2,30626.2,30149.9,30491.4,61816.405,2023-07-02 15:59:59.999,1882439997.58745,496378.0,29841.829,908904098.73769,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 16:00:00,30491.4,30709.2,30358.3,30552.8,47231.098,2023-07-02 19:59:59.999,1441849938.02376,418795.0,23276.975,710667115.8621,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-02 20:00:00,30552.7,30800.0,30425.0,30612.7,65600.069,2023-07-02 23:59:59.999,2008247498.50334,504875.0,32562.931,996954733.74083,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 00:00:00,30612.7,30798.3,30575.3,30747.9,35710.62,2023-07-03 03:59:59.999,1096408517.37925,357722.0,18575.016,570430966.09325,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 04:00:00,30748.0,30785.3,30601.7,30662.8,33689.441,2023-07-03 07:59:59.999,1033808647.395,342032.0,16526.204,507161590.1773,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 08:00:00,30662.9,30693.7,30577.5,30619.6,24118.202,2023-07-03 11:59:59.999,738855724.3621,275459.0,12019.225,368225181.3711,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 12:00:00,30619.7,31179.0,30559.4,31068.0,104391.15,2023-07-03 15:59:59.999,3222788117.66457,806433.0,55791.449,1722409601.46967,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 16:00:00,31068.0,31395.2,30810.2,31254.1,115662.573,2023-07-03 19:59:59.999,3598670174.96626,930187.0,59402.568,1848564677.91412,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-03 20:00:00,31254.0,31300.5,30875.2,31149.0,56721.25,2023-07-03 23:59:59.999,1764470426.54252,430717.0,28336.795,881551108.0429,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 00:00:00,31149.0,31319.4,31083.6,31189.8,43191.597,2023-07-04 03:59:59.999,1347971669.37683,402953.0,20950.014,653890686.74423,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 04:00:00,31189.8,31210.7,30860.0,30902.3,53472.779,2023-07-04 07:59:59.999,1658423957.01444,477223.0,25736.172,798254321.66408,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 08:00:00,30902.2,31078.5,30856.0,31056.5,45148.63,2023-07-04 11:59:59.999,1398908153.29832,409980.0,23213.268,719325010.01798,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 12:00:00,31056.4,31080.0,30869.1,30959.3,38716.425,2023-07-04 15:59:59.999,1199547544.6124,371775.0,18460.785,571985017.1902,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 16:00:00,30959.3,31145.0,30600.0,30685.3,94152.133,2023-07-04 19:59:59.999,2904600183.88235,706275.0,45171.598,1393862267.6751,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-04 20:00:00,30685.2,30840.0,30655.7,30756.1,26150.696,2023-07-04 23:59:59.999,804484116.1531,259852.0,13232.752,407133964.7317,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 00:00:00,30756.1,30875.2,30737.8,30857.3,18763.35,2023-07-05 03:59:59.999,578135592.87504,214038.0,9714.867,299353506.46254,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 04:00:00,30857.3,30862.6,30742.9,30765.9,19242.008,2023-07-05 07:59:59.999,592699942.5793,195665.0,7900.681,243384860.3944,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 08:00:00,30765.9,30797.4,30326.0,30395.0,90362.983,2023-07-05 11:59:59.999,2760664131.48114,719081.0,41515.842,1268493144.1725,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 12:00:00,30395.0,30438.1,30175.8,30345.0,93102.565,2023-07-05 15:59:59.999,2823460519.09073,764783.0,46316.844,1404881833.9344,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 16:00:00,30345.1,30579.6,30321.2,30420.0,47167.111,2023-07-05 19:59:59.999,1437322461.56561,438449.0,22833.666,695833817.57681,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-05 20:00:00,30420.0,30525.1,30369.6,30488.4,26258.561,2023-07-05 23:59:59.999,799588263.1963,261062.0,13890.394,423025570.9191,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 00:00:00,30488.4,30555.6,30305.0,30477.7,27525.436,2023-07-06 03:59:59.999,838086710.27532,288747.0,13803.193,420325608.78546,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 04:00:00,30477.6,30846.8,30420.6,30792.3,59327.661,2023-07-06 07:59:59.999,1819331636.10467,533093.0,31732.352,973209047.69647,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 08:00:00,30792.2,31568.0,30686.0,30833.0,227988.566,2023-07-06 11:59:59.999,7104643829.49921,1565545.0,115694.499,3605667136.40654,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 12:00:00,30833.0,30866.4,29865.0,30390.3,270998.539,2023-07-06 15:59:59.999,8221108723.18529,1838414.0,129248.812,3920879237.41431,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 16:00:00,30390.3,30450.7,30140.0,30294.6,65824.698,2023-07-06 19:59:59.999,1993933253.76588,599252.0,31431.715,952141182.56016,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-06 20:00:00,30294.6,30336.3,29818.0,29874.4,69602.319,2023-07-06 23:59:59.999,2093120192.8035,575594.0,30570.828,919483996.7356,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 00:00:00,29874.3,30154.9,29680.0,30122.1,73967.626,2023-07-07 03:59:59.999,2215445092.1186,635323.0,37052.493,1110085341.3497,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 04:00:00,30122.1,30297.3,29904.4,29992.9,54680.044,2023-07-07 07:59:59.999,1646908932.40014,484601.0,26262.416,791318519.3437,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 08:00:00,29992.9,30188.8,29957.6,30104.0,37803.361,2023-07-07 11:59:59.999,1137747894.91772,370621.0,20006.37,602100645.43232,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 12:00:00,30103.9,30430.0,30012.1,30375.4,105396.246,2023-07-07 15:59:59.999,3188922325.91142,844442.0,51520.675,1559008449.1664,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 16:00:00,30375.5,30443.6,30100.0,30227.9,46214.504,2023-07-07 19:59:59.999,1398250829.99942,437130.0,22801.674,689850727.8632,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-07 20:00:00,30227.8,30337.0,30197.1,30327.9,19739.873,2023-07-07 23:59:59.999,597713208.2371,224641.0,9956.326,301451695.8635,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 00:00:00,30328.0,30380.0,30240.0,30260.0,20274.344,2023-07-08 03:59:59.999,614253840.71226,203706.0,9842.311,298218712.19946,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 04:00:00,30260.0,30269.2,30122.0,30174.8,26594.583,2023-07-08 07:59:59.999,803186213.33642,242147.0,11924.338,360135930.148,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 08:00:00,30174.8,30315.0,30135.3,30185.3,25385.741,2023-07-08 11:59:59.999,767297532.5048,252810.0,13570.968,410273815.6284,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 12:00:00,30185.3,30224.5,30132.5,30196.7,15361.803,2023-07-08 15:59:59.999,463704918.8089,196285.0,7936.471,239578561.566,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 16:00:00,30196.8,30313.0,30026.8,30100.0,31842.636,2023-07-08 19:59:59.999,961080953.5925,304160.0,16500.952,498141812.6249,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-08 20:00:00,30100.0,30280.0,30037.5,30269.3,19275.386,2023-07-08 23:59:59.999,581540692.5554,236381.0,9951.438,300246503.4053,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 00:00:00,30269.2,30397.0,30232.1,30277.6,29538.533,2023-07-09 03:59:59.999,895354158.35896,307984.0,13936.937,422463031.69166,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 04:00:00,30277.6,30289.1,30218.2,30250.0,12970.718,2023-07-09 07:59:59.999,392427945.0756,172403.0,6622.606,200367294.2555,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 08:00:00,30250.0,30300.0,30219.1,30257.3,13831.5,2023-07-09 11:59:59.999,418574370.023,160692.0,6718.093,203312025.291,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 12:00:00,30257.2,30443.4,30163.6,30336.8,52366.13,2023-07-09 15:59:59.999,1586752298.94564,499996.0,26544.469,804398525.93218,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 16:00:00,30336.9,30336.9,30180.0,30227.7,20913.947,2023-07-09 19:59:59.999,632814880.5542,246203.0,9709.573,293809234.8598,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-09 20:00:00,30227.7,30238.3,30042.0,30147.8,32675.435,2023-07-09 23:59:59.999,984761556.28002,336747.0,15421.206,464802842.2466,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 00:00:00,30147.8,30235.0,29928.8,30144.9,57315.967,2023-07-10 03:59:59.999,1724259938.91426,524893.0,28167.204,847461011.64962,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 04:00:00,30145.0,30151.0,30034.2,30100.0,22884.999,2023-07-10 07:59:59.999,688719180.2521,259988.0,11325.609,340852202.6538,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 08:00:00,30100.0,30233.1,29966.6,30221.5,37764.713,2023-07-10 11:59:59.999,1137724770.34466,370539.0,19411.974,584934400.63036,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 12:00:00,30221.6,30359.7,30131.0,30297.6,62189.014,2023-07-10 15:59:59.999,1880877508.79265,548438.0,31421.702,950400111.83045,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 16:00:00,30297.5,30830.0,30223.5,30824.5,91867.895,2023-07-10 19:59:59.999,2802291895.80665,752348.0,49659.322,1515287396.01085,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-10 20:00:00,30824.5,31040.0,30100.0,30396.9,157092.949,2023-07-10 23:59:59.999,4807924581.87695,1185007.0,75590.463,2314130601.67261,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 00:00:00,30396.9,30599.0,30348.7,30461.0,45182.06,2023-07-11 03:59:59.999,1376223715.30521,444946.0,22545.996,686862898.73081,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 04:00:00,30460.9,30660.0,30416.4,30528.5,37039.062,2023-07-11 07:59:59.999,1130989512.0832,360599.0,19725.346,602351021.6776,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 08:00:00,30528.6,30557.8,30325.0,30391.3,38953.602,2023-07-11 11:59:59.999,1185000539.10886,388352.0,18724.81,569617232.4476,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 12:00:00,30391.4,30804.9,30261.4,30585.5,98194.832,2023-07-11 15:59:59.999,2997190036.6765,895052.0,49330.46,1506106815.61749,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 16:00:00,30585.5,30684.6,30383.9,30565.5,52691.726,2023-07-11 19:59:59.999,1609284289.9061,539135.0,26033.96,795136712.0553,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-11 20:00:00,30565.5,30640.0,30492.8,30608.4,26843.465,2023-07-11 23:59:59.999,820493886.005,281092.0,13486.506,412226575.5963,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 00:00:00,30608.3,30672.0,30485.0,30581.3,28484.393,2023-07-12 03:59:59.999,870595113.436,279162.0,14707.458,449516939.0067,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 04:00:00,30581.3,30849.2,30555.0,30730.8,50264.091,2023-07-12 07:59:59.999,1543708552.23259,467853.0,26509.275,814163488.52809,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 08:00:00,30730.7,30807.5,30639.1,30765.3,33657.85,2023-07-12 11:59:59.999,1033478719.5892,346634.0,17924.239,550420541.1881,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 12:00:00,30765.4,30980.5,30447.0,30510.2,198943.496,2023-07-12 15:59:59.999,6108418642.74995,1517178.0,95254.171,2925255100.95803,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 16:00:00,30510.1,30529.0,30186.0,30268.1,84461.464,2023-07-12 19:59:59.999,2566969019.02599,733826.0,40686.694,1236767664.9207,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-12 20:00:00,30268.1,30408.8,30220.5,30368.9,29246.963,2023-07-12 23:59:59.999,886732082.3149,312854.0,15333.987,464927585.4894,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 00:00:00,30368.9,30423.0,30257.1,30283.7,25819.244,2023-07-13 03:59:59.999,783193855.0177,283590.0,12844.856,389677519.5875,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 04:00:00,30283.6,30414.0,30233.0,30355.1,29140.813,2023-07-13 07:59:59.999,883681224.688,290327.0,15347.491,465421771.725,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 08:00:00,30355.1,30624.0,30328.2,30530.6,59604.531,2023-07-13 11:59:59.999,1818564410.43911,477881.0,30562.325,932321049.42561,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 12:00:00,30530.6,31205.3,30446.4,30915.4,176453.536,2023-07-13 15:59:59.999,5430610016.88916,1196208.0,91950.652,2830832385.35722,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 16:00:00,30915.5,31850.0,30700.0,31600.6,291866.546,2023-07-13 19:59:59.999,9114633314.97857,2052105.0,150923.843,4714052809.83348,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-13 20:00:00,31600.5,31693.7,30993.8,31441.7,113138.84,2023-07-13 23:59:59.999,3544202476.95852,843110.0,56112.748,1757896836.35252,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 00:00:00,31441.6,31640.0,31321.4,31445.4,60468.943,2023-07-14 03:59:59.999,1901093977.22225,614780.0,29913.675,940671548.46697,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 04:00:00,31445.4,31457.7,31068.5,31096.0,47214.511,2023-07-14 07:59:59.999,1477015190.46663,457444.0,22044.504,689681051.4244,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 08:00:00,31095.9,31284.9,31076.5,31206.4,43894.191,2023-07-14 11:59:59.999,1368772058.1455,434312.0,22719.15,708496426.7313,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 12:00:00,31206.4,31364.9,31037.4,31236.5,60181.765,2023-07-14 15:59:59.999,1878755987.4852,596526.0,29538.64,922238771.67232,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 16:00:00,31236.6,31272.7,29876.6,30099.9,267411.025,2023-07-14 19:59:59.999,8149554939.23736,1873757.0,121356.822,3697663265.37154,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-14 20:00:00,30099.9,30299.9,29965.0,30293.3,59521.811,2023-07-14 23:59:59.999,1795397869.62615,557393.0,29447.527,888255010.36615,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 00:00:00,30293.3,30380.0,30220.2,30276.0,29471.378,2023-07-15 03:59:59.999,892919957.97516,283186.0,13741.707,416390886.91866,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 04:00:00,30276.0,30349.7,30241.0,30317.6,18539.329,2023-07-15 07:59:59.999,561705650.8721,210580.0,9219.104,279338902.6373,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 08:00:00,30317.7,30360.0,30258.9,30298.5,17263.0,2023-07-15 11:59:59.999,523251147.5263,215750.0,8250.041,250080577.1296,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 12:00:00,30298.5,30348.4,30237.0,30290.5,19740.322,2023-07-15 15:59:59.999,598043672.2784,223627.0,9551.628,289398818.3716,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 16:00:00,30290.4,30341.5,30238.1,30309.7,16143.855,2023-07-15 19:59:59.999,488978600.7794,203202.0,7927.672,240138413.474,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-15 20:00:00,30309.7,30309.8,30251.0,30276.4,10464.59,2023-07-15 23:59:59.999,316849924.7255,154399.0,5022.44,152075038.9202,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 00:00:00,30276.5,30325.0,30050.0,30174.1,43029.584,2023-07-16 03:59:59.999,1299547303.98662,380468.0,20182.902,609643870.3142,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 04:00:00,30174.1,30300.9,30120.0,30253.0,20092.465,2023-07-16 07:59:59.999,606939163.8735,217552.0,10748.637,324696377.6406,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 08:00:00,30253.0,30338.5,30250.0,30293.6,19595.425,2023-07-16 11:59:59.999,593523189.7737,197534.0,10081.163,305363466.2883,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 12:00:00,30293.6,30441.6,30254.1,30366.0,36284.911,2023-07-16 15:59:59.999,1101480173.51516,329148.0,17975.227,545691871.76316,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 16:00:00,30365.9,30391.8,30179.0,30239.5,29423.897,2023-07-16 19:59:59.999,891410392.6327,281160.0,13026.175,394663441.3611,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-16 20:00:00,30239.6,30349.6,30110.6,30216.8,25379.658,2023-07-16 23:59:59.999,767428146.87912,272975.0,12370.254,374108421.2792,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 00:00:00,30216.9,30329.7,30161.0,30295.9,22700.198,2023-07-17 03:59:59.999,686665382.3518,248654.0,11685.474,353486555.572,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 04:00:00,30295.9,30313.9,30220.2,30265.3,13248.65,2023-07-17 07:59:59.999,401012429.2128,163612.0,6064.108,183549525.8327,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 08:00:00,30265.2,30309.4,29910.0,30145.0,67733.832,2023-07-17 11:59:59.999,2041187559.46035,561423.0,31547.263,950919009.52671,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 12:00:00,30145.0,30300.0,30015.9,30163.4,66486.808,2023-07-17 15:59:59.999,2006393696.0132,586158.0,32806.048,990017167.823,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 16:00:00,30163.4,30224.4,29630.0,29870.0,122153.882,2023-07-17 19:59:59.999,3654921015.73168,1017946.0,56904.148,1702909129.25506,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-17 20:00:00,29869.9,30282.9,29864.6,30126.1,51790.057,2023-07-17 23:59:59.999,1558369426.7134,476876.0,27018.068,812930212.2999,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 00:00:00,30126.0,30227.5,30061.3,30063.8,23756.585,2023-07-18 03:59:59.999,716070492.9024,271368.0,11239.263,338812717.3778,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 04:00:00,30063.8,30110.9,29908.1,29951.9,38504.713,2023-07-18 07:59:59.999,1155474666.27174,411046.0,18251.707,547768870.6852,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 08:00:00,29952.0,30098.5,29784.0,29871.9,60543.637,2023-07-18 11:59:59.999,1813640994.2056,546956.0,29429.544,881774966.4763,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 12:00:00,29872.0,30028.6,29657.1,29895.1,98912.984,2023-07-18 15:59:59.999,2951514562.70584,867351.0,48616.541,1450884706.43894,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 16:00:00,29895.1,29954.3,29400.0,29708.1,88550.243,2023-07-18 19:59:59.999,2633594906.36678,764572.0,40785.626,1213543261.71108,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-18 20:00:00,29708.2,29859.0,29678.0,29845.6,27128.255,2023-07-18 23:59:59.999,807831514.2721,268322.0,14967.843,445735717.8764,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 00:00:00,29845.7,30067.7,29826.7,30048.0,46282.264,2023-07-19 03:59:59.999,1387937826.11174,414698.0,23806.759,713936606.53484,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 04:00:00,30048.0,30178.5,29950.1,29984.0,41398.75,2023-07-19 07:59:59.999,1244758027.84923,391960.0,19174.471,576621336.39223,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 08:00:00,29984.1,30038.4,29852.2,30004.7,36932.397,2023-07-19 11:59:59.999,1106437277.26594,347820.0,18397.899,551278067.1499,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 12:00:00,30004.7,30130.0,29745.0,29939.8,89658.235,2023-07-19 15:59:59.999,2682057783.2971,739003.0,44097.161,1319387949.6498,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 16:00:00,29939.7,30088.1,29855.5,30032.4,50777.186,2023-07-19 19:59:59.999,1522326653.4156,464330.0,26091.82,782322645.5377,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-19 20:00:00,30032.4,30042.0,29811.0,29895.5,33370.022,2023-07-19 23:59:59.999,998031447.949,339860.0,16287.892,487129682.2173,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 00:00:00,29895.5,30037.9,29866.0,29937.0,23383.135,2023-07-20 03:59:59.999,700577499.0352,251260.0,11228.402,336429085.8047,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 04:00:00,29937.0,30240.2,29912.1,30195.5,54428.409,2023-07-20 07:59:59.999,1638947540.47147,481205.0,29496.244,888200733.42707,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 08:00:00,30195.6,30420.0,30151.6,30274.0,79217.962,2023-07-20 11:59:59.999,2400255585.60094,621255.0,39935.127,1210084557.50974,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 12:00:00,30274.0,30302.9,29600.0,29792.8,146334.281,2023-07-20 15:59:59.999,4377740188.12032,1034177.0,68058.719,2035987526.6096,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 16:00:00,29792.9,29863.0,29468.8,29744.4,78409.883,2023-07-20 19:59:59.999,2329876989.70281,643990.0,38147.985,1133840891.19698,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-20 20:00:00,29744.5,29880.2,29652.7,29791.0,28490.094,2023-07-20 23:59:59.999,848441429.306,296431.0,13782.399,410462306.8417,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-21 00:00:00,29791.0,29949.5,29705.9,29884.3,38621.219,2023-07-21 03:59:59.999,1152735815.15274,337052.0,19727.078,588861934.23124,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-21 04:00:00,29884.3,29893.3,29729.6,29757.8,26891.176,2023-07-21 07:59:59.999,801670874.34318,250218.0,12035.019,358785061.8552,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-21 08:00:00,29757.8,29838.8,29710.3,29764.8,28024.428,2023-07-21 11:59:59.999,834417832.9532,263246.0,13566.358,403967902.5671,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
2023-07-21 12:00:00,29764.8,29904.7,29764.7,29852.0,46739.642,2023-07-21 15:59:59.999,1394601576.622,416230.0,22901.338,683344130.9159,0,39855.2,19750.0,0,0,0,0,0,0,116805.60392000002
